date,day_name,expiry,expiry_day_name,dte,is_expiry_day,entry_time,spot,atm,ce_entry,pe_entry,diff_pct,comb_premium,exit_time,exit_reason,pnl_pts,gross_inr,costs_inr,net_inr,leg_sl_hits,ce_shifts,pe_shifts,orders,cum_gross_inr,cum_net_inr,peak_net,drawdown_net
2026-02-18,Wednesday,2026-02-24,Tuesday,6,False,09:33,25730.0,25750.0,129.4,137.2,5.67,266.6,15:15,EOD Exit (15:15),-18.78,-1220.7,266.68,-1487.38,3,1,1,8,20112.299999999996,1642.920000000002,9548.050000000001,-7905.129999999999
2026-02-19,Thursday,2026-02-24,Tuesday,5,False,09:37,25790.85,25800.0,116.4,121.15,3.91,237.55,15:15,EOD Exit (15:15),29.71,1931.15,191.66,1739.49,2,0,1,6,22043.449999999997,3382.4100000000017,9548.050000000001,-6165.639999999999
2026-02-20,Friday,2026-02-24,Tuesday,4,False,09:32,25430.0,25450.0,126.55,130.9,3.32,257.45,15:15,EOD Exit (15:15),-1.37,-89.05,196.56,-285.61,2,1,0,6,21954.399999999998,3096.8000000000015,9548.050000000001,-6451.25
2026-02-23,Monday,2026-02-24,Tuesday,1,False,09:31,25747.25,25750.0,106.3,97.45,8.3,203.75,15:15,EOD Exit (15:15),-4.33,-281.45,183.95,-465.4,2,0,1,6,21672.949999999997,2631.4000000000015,9548.050000000001,-6916.65
2026-02-24,Tuesday,2026-02-24,Tuesday,0,True,09:42,25503.3,25500.0,68.85,62.6,9.04,131.45,11:01,Target Hit (+20%),27.23,1769.95,166.87,1603.08,1,0,1,6,23442.899999999998,4234.480000000001,9548.050000000001,-5313.57
2026-02-25,Wednesday,2026-03-02,Monday,5,False,09:49,25576.75,25600.0,149.45,135.65,9.22,285.1,15:15,EOD Exit (15:15),-25.79,-1676.35,271.96,-1948.31,3,1,1,8,21766.55,2286.1700000000014,9548.050000000001,-7261.879999999999
2026-02-26,Thursday,2026-03-02,Monday,4,False,09:36,25531.6,25550.0,131.7,127.45,3.22,259.15,15:15,EOD Exit (15:15),-22.04,-1432.6,197.67,-1630.27,2,0,1,6,20333.95,655.9000000000015,9548.050000000001,-8892.15
2026-02-27,Friday,2026-03-02,Monday,3,False,09:36,25356.1,25350.0,118.45,107.6,9.14,226.05,15:15,EOD Exit (15:15),27.19,1767.35,186.32,1581.03,2,0,1,6,22101.3,2236.930000000001,9548.050000000001,-7311.12
2026-03-02,Monday,2026-03-02,Monday,0,True,09:36,24947.95,24950.0,94.2,99.05,4.88,193.25,10:18,Target Hit (+20%),39.14,2544.1,181.27,2362.83,1,0,1,6,24645.399999999998,4599.760000000001,9548.050000000001,-4948.29
2026-03-04,Wednesday,2026-03-10,Tuesday,6,False,09:30,24353.55,24350.0,330.1,299.65,9.22,629.75,15:15,EOD Exit (15:15),-109.44,-7113.6,289.42,-7403.02,2,1,0,6,17531.799999999996,-2803.2599999999993,9548.050000000001,-12351.310000000001
2026-03-05,Thursday,2026-03-10,Tuesday,5,False,09:30,24567.45,24550.0,250.15,230.45,7.87,480.6,15:15,EOD Exit (15:15),-23.9,-1553.5,249.7,-1803.2,2,1,0,6,15978.299999999996,-4606.459999999999,9548.050000000001,-14154.51
2026-03-06,Friday,2026-03-10,Tuesday,4,False,09:30,24662.35,24650.0,215.8,213.5,1.06,429.3,15:15,EOD Exit (15:15),-3.77,-245.05,236.66,-481.71,2,0,1,6,15733.249999999996,-5088.169999999999,9548.050000000001,-14636.220000000001
2026-03-09,Monday,2026-03-10,Tuesday,1,False,09:30,23775.1,23800.0,223.45,228.45,2.19,451.9,15:15,EOD Exit (15:15),34.93,2270.45,240.26,2030.19,2,1,0,6,18003.699999999997,-3057.979999999999,9548.050000000001,-12606.03
2026-03-10,Tuesday,2026-03-10,Tuesday,0,True,09:32,24142.35,24150.0,83.6,87.3,4.22,170.9,13:38,Target Hit (+20%),35.28,2293.2,237.3,2055.9,3,1,1,8,20296.899999999998,-1002.079999999999,9548.050000000001,-10550.130000000001
2026-03-11,Wednesday,2026-03-17,Tuesday,6,False,09:30,24227.25,24250.0,247.9,249.4,0.6,497.3,15:15,EOD Exit (15:15),8.14,529.1,252.54,276.56,2,0,1,6,20825.999999999996,-725.5199999999991,9548.050000000001,-10273.57
2026-03-12,Thursday,2026-03-17,Tuesday,5,False,09:30,23598.05,23600.0,292.1,266.35,8.81,558.45,15:15,EOD Exit (15:15),37.23,2419.95,266.73,2153.22,1,1,0,6,23245.949999999997,1427.7000000000007,9548.050000000001,-8120.35
2026-03-13,Friday,2026-03-17,Tuesday,4,False,09:31,23487.0,23500.0,228.1,229.25,0.5,457.35,15:15,EOD Exit (15:15),28.69,1864.85,243.11,1621.74,2,0,1,6,25110.799999999996,3049.4400000000005,9548.050000000001,-6498.610000000001
2026-03-16,Monday,2026-03-17,Tuesday,1,False,09:30,23183.8,23200.0,176.45,172.4,2.29,348.85,11:19,Combined SL Hit (-20%),-74.42,-4837.3,295.45,-5132.75,3,1,1,8,20273.499999999996,-2083.3099999999995,9548.050000000001,-11631.36
2026-03-17,Tuesday,2026-03-17,Tuesday,0,True,09:30,23366.7,23350.0,86.85,80.85,6.88,167.7,13:02,Target Hit (+20%),34.16,2220.4,175.76,2044.64,2,1,0,6,22493.899999999998,-38.66999999999939,9548.050000000001,-9586.720000000001
2026-03-18,Wednesday,2026-03-24,Tuesday,6,False,09:33,23720.3,23700.0,230.25,212.0,7.92,442.25,15:15,EOD Exit (15:15),-4.4,-286.0,321.68,-607.68,2,1,1,8,22207.899999999998,-646.3499999999993,9548.050000000001,-10194.4
2026-03-19,Thursday,2026-03-24,Tuesday,5,False,09:30,23315.1,23300.0,226.45,230.5,1.75,456.95,15:15,EOD Exit (15:15),0.13,8.45,243.89,-235.44,2,0,1,6,22216.35,-881.7899999999993,9548.050000000001,-10429.84
2026-03-20,Friday,2026-03-24,Tuesday,4,False,09:30,23279.05,23300.0,229.5,246.2,6.77,475.7,13:26,Combined SL Hit (-20%),-99.65,-6477.25,252.03,-6729.28,2,0,1,6,15739.099999999999,-7611.069999999999,9548.050000000001,-17159.12
2026-03-23,Monday,2026-03-24,Tuesday,1,False,09:30,22714.65,22700.0,221.25,217.9,1.51,439.15,15:15,EOD Exit (15:15),16.47,1070.55,238.83,831.72,2,0,1,6,16809.649999999998,-6779.3499999999985,9548.050000000001,-16327.4
2026-03-24,Tuesday,2026-03-24,Tuesday,0,True,09:30,22848.25,22850.0,101.55,108.75,6.6,210.3,12:24,Combined SL Hit (-20%),-42.97,-2793.05,189.41,-2982.46,2,0,1,6,14016.599999999999,-9761.809999999998,9548.050000000001,-19309.86
2026-03-25,Wednesday,2026-03-30,Monday,5,False,09:30,23220.05,23200.0,308.4,287.05,6.92,595.45,15:15,EOD Exit (15:15),-75.36,-4898.4,279.2,-5177.6,2,1,0,6,9118.199999999999,-14939.409999999998,9548.050000000001,-24487.46
2026-03-27,Friday,2026-03-30,Monday,3,False,09:30,23033.5,23050.0,248.95,255.9,2.71,504.85,15:15,EOD Exit (15:15),45.42,2952.3,251.96,2700.34,1,0,1,6,12070.5,-12239.069999999998,9548.050000000001,-21787.12
2026-03-30,Monday,2026-03-30,Monday,0,True,09:31,22618.75,22600.0,121.45,114.85,5.42,236.3,09:54,Combined SL Hit (-20%),-48.01,-3120.65,196.73,-3317.38,2,1,0,6,8949.85,-15556.449999999997,9548.050000000001,-25104.5
2026-04-01,Wednesday,2026-04-07,Tuesday,6,False,09:30,22911.45,22900.0,327.5,295.55,9.75,623.05,15:15,EOD Exit (15:15),-18.41,-1196.65,279.55,-1476.2,2,0,1,6,7753.200000000001,-17032.649999999998,9548.050000000001,-26580.699999999997
2026-04-02,Thursday,2026-04-07,Tuesday,5,False,09:30,22257.55,22250.0,316.35,291.0,8.01,607.35,15:15,EOD Exit (15:15),40.62,2640.3,278.15,2362.15,2,1,0,6,10393.5,-14670.499999999998,9548.050000000001,-24218.55
2026-04-06,Monday,2026-04-07,Tuesday,1,False,09:30,22609.25,22600.0,219.95,214.1,2.66,434.05,15:15,EOD Exit (15:15),57.09,3710.85,236.47,3474.38,2,1,0,6,14104.35,-11196.119999999999,9548.050000000001,-20744.17
2026-04-07,Tuesday,2026-04-07,Tuesday,0,True,09:34,22860.2,22850.0,103.35,104.95,1.52,208.3,13:32,Target Hit (+20%),42.4,2756.0,247.05,2508.95,3,1,1,8,16860.35,-8687.169999999998,9548.050000000001,-18235.22
2026-04-08,Wednesday,2026-04-13,Monday,5,False,09:30,23897.9,23900.0,234.4,240.65,2.59,475.05,15:15,EOD Exit (15:15),30.92,2009.8,244.69,1765.11,1,1,0,6,18870.149999999998,-6922.059999999999,9548.050000000001,-16470.11
2026-04-09,Thursday,2026-04-13,Monday,4,False,09:30,23949.1,23950.0,205.65,198.7,3.37,404.35,15:15,EOD Exit (15:15),-4.67,-303.55,230.2,-533.75,2,0,1,6,18566.6,-7455.809999999999,9548.050000000001,-17003.86
2026-04-10,Friday,2026-04-13,Monday,3,False,09:30,23945.6,23950.0,159.4,161.15,1.08,320.55,15:15,EOD Exit (15:15),16.42,1067.3,210.28,857.02,1,1,0,6,19633.899999999998,-6598.789999999999,9548.050000000001,-16146.84
2026-04-13,Monday,2026-04-13,Monday,0,True,09:32,23608.9,23600.0,78.75,81.6,3.48,160.35,10:56,Target Hit (+20%),32.78,2130.7,172.49,1958.21,2,1,0,6,21764.6,-4640.579999999999,9548.050000000001,-14188.630000000001
2026-04-15,Wednesday,2026-04-21,Tuesday,6,False,09:30,24183.25,24200.0,231.9,228.5,1.46,460.4,15:15,EOD Exit (15:15),13.95,906.75,160.07,746.68,0,0,0,4,22671.35,-3893.899999999999,9548.050000000001,-13441.95
2026-04-16,Thursday,2026-04-21,Tuesday,5,False,09:32,24364.4,24350.0,190.8,189.7,0.58,380.5,15:15,EOD Exit (15:15),-4.68,-304.2,225.31,-529.51,2,0,1,6,22367.149999999998,-4423.409999999999,9548.050000000001,-13971.46
2026-04-17,Friday,2026-04-21,Tuesday,4,False,09:30,24208.9,24200.0,176.55,175.25,0.74,351.8,15:15,EOD Exit (15:15),3.69,239.85,218.23,21.62,2,1,0,6,22606.999999999996,-4401.789999999999,9548.050000000001,-13949.84
2026-04-20,Monday,2026-04-21,Tuesday,1,False,09:31,24368.65,24350.0,140.85,134.3,4.64,275.15,15:15,EOD Exit (15:15),9.12,592.8,268.99,323.81,2,1,1,8,23199.799999999996,-4077.979999999999,9548.050000000001,-13626.03
2026-04-21,Tuesday,2026-04-21,Tuesday,0,True,09:31,24454.2,24450.0,65.9,63.1,4.23,129.0,12:03,Target Hit (+20%),26.89,1747.85,166.22,1581.63,2,1,0,6,24947.649999999994,-2496.349999999999,9548.050000000001,-12044.4
2026-04-22,Wednesday,2026-04-28,Tuesday,6,False,09:32,24452.2,24450.0,222.45,242.75,8.35,465.2,15:15,EOD Exit (15:15),22.5,1462.5,245.95,1216.55,1,0,1,6,26410.149999999994,-1279.799999999999,9548.050000000001,-10827.85
2026-04-23,Thursday,2026-04-28,Tuesday,5,False,09:33,24205.4,24200.0,197.0,217.05,9.22,414.05,15:15,EOD Exit (15:15),23.4,1521.0,229.77,1291.23,1,1,0,6,27931.149999999994,11.430000000000973,9548.050000000001,-9536.62
2026-04-24,Friday,2026-04-28,Tuesday,4,False,09:30,24053.8,24050.0,177.3,166.5,6.08,343.8,15:15,EOD Exit (15:15),-13.54,-880.1,218.19,-1098.29,2,0,1,6,27051.049999999996,-1086.859999999999,9548.050000000001,-10634.91
2026-04-27,Monday,2026-04-28,Tuesday,1,False,09:32,24029.15,24050.0,118.2,115.75,2.07,233.95,15:15,EOD Exit (15:15),23.76,1544.4,253.89,1290.51,2,1,1,8,28595.449999999997,203.650000000001,9548.050000000001,-9344.4
2026-04-28,Tuesday,2026-04-28,Tuesday,0,True,09:31,24105.3,24100.0,58.05,57.05,1.71,115.1,11:26,Combined SL Hit (-20%),-30.82,-2003.3,219.2,-2222.5,3,1,1,8,26592.149999999998,-2018.849999999999,9548.050000000001,-11566.9
2026-04-29,Wednesday,2026-05-05,Tuesday,6,False,09:34,24092.35,24100.0,197.95,181.05,8.52,379.0,15:15,EOD Exit (15:15),-47.34,-3077.1,227.72,-3304.82,2,1,0,6,23515.05,-5323.669999999999,9548.050000000001,-14871.720000000001
2026-04-30,Thursday,2026-05-05,Tuesday,5,False,09:31,23883.8,23900.0,176.25,192.8,8.57,369.05,15:15,EOD Exit (15:15),-21.86,-1420.9,297.8,-1718.7,3,1,1,8,22094.149999999998,-7042.369999999999,9548.050000000001,-16590.42
2026-05-04,Monday,2026-05-05,Tuesday,1,False,09:40,24276.15,24300.0,120.05,115.2,4.03,235.25,15:15,EOD Exit (15:15),11.33,736.45,190.57,545.88,2,0,1,6,22830.6,-6496.489999999999,9548.050000000001,-16044.54
2026-05-05,Tuesday,2026-05-05,Tuesday,0,True,09:34,24042.75,24050.0,65.9,66.75,1.27,132.65,10:53,Target Hit (+20%),26.79,1741.35,167.56,1573.79,2,0,1,6,24571.949999999997,-4922.699999999999,9548.050000000001,-14470.75
2026-05-06,Wednesday,2026-05-12,Tuesday,6,False,09:30,24175.15,24200.0,205.15,185.85,9.39,391.0,14:20,Combined SL Hit (-20%),-94.28,-6128.2,229.89,-6358.09,2,0,1,6,18443.749999999996,-11280.789999999999,9548.050000000001,-20828.84
2026-05-07,Thursday,2026-05-12,Tuesday,5,False,09:30,24329.2,24350.0,183.45,184.65,0.65,368.1,15:11,Combined SL Hit (-20%),-76.74,-4988.1,224.95,-5213.05,2,1,0,6,13455.649999999996,-16493.84,9548.050000000001,-26041.89
2026-05-08,Friday,2026-05-12,Tuesday,4,False,09:30,24233.25,24250.0,167.1,170.0,1.7,337.1,15:15,EOD Exit (15:15),52.05,3383.25,214.61,3168.64,1,0,1,6,16838.899999999994,-13325.2,9548.050000000001,-22873.25
2026-05-11,Monday,2026-05-12,Tuesday,1,False,09:30,23947.55,23950.0,125.5,121.95,2.82,247.45,14:38,Target Hit (+20%),49.5,3217.5,193.23,3024.27,1,0,1,6,20056.399999999994,-10300.93,9548.050000000001,-19848.980000000003
2026-05-12,Tuesday,2026-05-12,Tuesday,0,True,09:34,23634.65,23650.0,61.5,67.1,8.31,128.6,15:15,EOD Exit (15:15),10.19,662.35,221.08,441.27,3,1,1,8,20718.749999999993,-9859.66,9548.050000000001,-19407.71
2026-05-13,Wednesday,2026-05-19,Tuesday,6,False,10:01,23380.15,23400.0,250.95,233.35,7.0,484.3,15:15,EOD Exit (15:15),39.51,2568.15,249.33,2318.82,1,1,0,6,23286.899999999994,-7540.84,9548.050000000001,-17088.89
2026-05-14,Thursday,2026-05-19,Tuesday,5,False,09:31,23577.85,23600.0,193.15,197.8,2.35,390.95,11:33,Combined SL Hit (-20%),-91.45,-5944.25,232.49,-6176.74,2,0,1,6,17342.649999999994,-13717.58,9548.050000000001,-23265.63
2026-05-15,Friday,2026-05-19,Tuesday,4,False,09:30,23755.55,23750.0,181.5,168.25,7.29,349.75,15:15,EOD Exit (15:15),8.72,566.8,290.99,275.81,3,1,1,8,17909.449999999993,-13441.77,9548.050000000001,-22989.82
2026-05-18,Monday,2026-05-19,Tuesday,1,False,09:33,23384.95,23400.0,130.0,138.95,6.43,268.95,15:01,Combined SL Hit (-20%),-80.33,-5221.45,267.87,-5489.32,3,1,1,8,12687.999999999993,-18931.09,9548.050000000001,-28479.14
2026-05-19,Tuesday,2026-05-19,Tuesday,0,True,09:30,23756.7,23750.0,61.9,65.5,5.47,127.4,09:43,Combined SL Hit (-20%),-32.4,-2106.0,171.4,-2277.4,2,0,1,6,10581.999999999993,-21208.49,9548.050000000001,-30756.54
2026-05-20,Wednesday,2026-05-26,Tuesday,6,False,09:30,23488.1,23500.0,215.55,237.85,9.36,453.4,15:15,EOD Exit (15:15),12.05,783.25,238.85,544.4,2,1,0,6,11365.249999999993,-20664.09,9548.050000000001,-30212.14
2026-05-21,Thursday,2026-05-26,Tuesday,5,False,09:30,23772.15,23750.0,193.85,176.35,9.01,370.2,15:15,EOD Exit (15:15),3.13,203.45,221.0,-17.55,2,0,1,6,11568.699999999993,-20681.64,9548.050000000001,-30229.690000000002
2026-05-22,Friday,2026-05-26,Tuesday,4,False,09:30,23749.75,23750.0,160.6,155.35,3.26,315.95,15:15,EOD Exit (15:15),32.88,2137.2,209.52,1927.68,1,1,0,6,13705.899999999994,-18753.96,9548.050000000001,-28302.010000000002
2026-05-25,Monday,2026-05-26,Tuesday,1,False,09:36,23945.85,23950.0,113.35,102.0,9.99,215.35,13:57,Target Hit (+20%),43.4,2821.0,123.64,2697.36,0,0,0,4,16526.899999999994,-16056.599999999999,9548.050000000001,-25604.65
2026-05-26,Tuesday,2026-05-26,Tuesday,0,True,09:46,24056.75,24050.0,56.15,51.1,8.95,107.25,10:10,Combined SL Hit (-20%),-22.86,-1485.9,163.54,-1649.44,2,0,1,6,15040.999999999995,-17706.039999999997,9548.050000000001,-27254.089999999997
2026-05-27,Wednesday,2026-06-02,Tuesday,6,False,09:31,23886.1,23900.0,171.15,164.0,4.17,335.15,15:15,EOD Exit (15:15),24.62,1600.3,214.06,1386.24,1,1,0,6,16641.299999999996,-16319.799999999997,9548.050000000001,-25867.85
2026-06-01,Monday,2026-06-02,Tuesday,1,False,09:57,23576.0,23600.0,109.65,99.6,9.14,209.25,15:15,EOD Exit (15:15),8.81,572.65,246.14,326.51,3,1,1,8,17213.949999999997,-15993.289999999997,9548.050000000001,-25541.339999999997
2026-06-02,Tuesday,2026-06-02,Tuesday,0,True,09:31,23287.85,23300.0,54.25,58.55,7.31,112.8,15:15,EOD Exit (15:15),9.61,624.65,217.16,407.49,3,1,1,8,17838.6,-15585.799999999997,9548.050000000001,-25133.85
2026-06-03,Wednesday,2026-06-09,Tuesday,6,False,09:30,23278.3,23300.0,209.1,198.9,4.87,408.0,15:15,EOD Exit (15:15),-13.13,-853.45,308.73,-1162.18,3,1,1,8,16985.149999999998,-16747.979999999996,9548.050000000001,-26296.03
2026-06-04,Thursday,2026-06-09,Tuesday,5,False,09:50,23380.5,23400.0,185.15,168.5,8.98,353.65,15:15,EOD Exit (15:15),17.47,1135.55,290.98,844.57,2,1,1,8,18120.699999999997,-15903.409999999996,9548.050000000001,-25451.46
2026-06-05,Friday,2026-06-09,Tuesday,4,False,09:31,23476.25,23500.0,165.1,153.95,6.74,319.05,11:06,Combined SL Hit (-20%),-67.73,-4402.45,214.15,-4616.6,2,0,1,6,13718.249999999996,-20520.009999999995,9548.050000000001,-30068.059999999998
2026-06-08,Monday,2026-06-09,Tuesday,1,False,09:32,23177.25,23200.0,125.0,125.55,0.44,250.55,15:15,EOD Exit (15:15),39.24,2550.6,258.52,2292.08,2,1,1,8,16268.849999999997,-18227.929999999993,9548.050000000001,-27775.979999999996
2026-06-09,Tuesday,2026-06-09,Tuesday,0,True,09:31,23243.4,23250.0,51.9,54.0,3.87,105.9,13:32,Target Hit (+20%),21.57,1402.05,162.14,1239.91,2,0,1,6,17670.899999999998,-16988.019999999993,9548.050000000001,-26536.069999999992
2026-06-10,Wednesday,2026-06-16,Tuesday,6,False,09:30,23336.1,23350.0,188.5,186.95,0.82,375.45,15:15,EOD Exit (15:15),3.51,228.15,298.92,-70.77,2,1,1,8,17899.05,-17058.789999999994,9548.050000000001,-26606.839999999997
2026-06-11,Thursday,2026-06-16,Tuesday,5,False,09:30,23110.35,23100.0,172.2,159.1,7.59,331.3,15:15,EOD Exit (15:15),-28.93,-1880.45,215.98,-2096.43,2,1,0,6,16018.599999999999,-19155.219999999994,9548.050000000001,-28703.269999999997
2026-06-12,Friday,2026-06-16,Tuesday,4,False,09:31,23402.0,23400.0,145.45,132.35,8.99,277.8,15:15,EOD Exit (15:15),3.86,250.9,268.74,-17.84,3,1,1,8,16269.499999999998,-19173.059999999994,9548.050000000001,-28721.109999999993
2026-06-15,Monday,2026-06-16,Tuesday,1,False,09:43,23958.8,23950.0,97.5,104.7,6.86,202.2,12:15,Combined SL Hit (-20%),-48.53,-3154.45,185.27,-3339.72,2,1,0,6,13115.05,-22512.779999999995,9548.050000000001,-32060.829999999994
2026-06-16,Tuesday,2026-06-16,Tuesday,0,True,09:32,23949.15,23950.0,50.85,51.8,1.82,102.65,10:48,Combined SL Hit (-20%),-26.22,-1704.3,162.49,-1866.79,2,0,1,6,11410.75,-24379.569999999996,9548.050000000001,-33927.619999999995
2026-06-17,Wednesday,2026-06-23,Tuesday,6,False,09:30,24024.5,24000.0,165.6,158.75,4.13,324.35,15:15,EOD Exit (15:15),18.38,1194.7,211.9,982.8,1,1,0,6,12605.45,-23396.769999999997,9548.050000000001,-32944.82
2026-06-18,Thursday,2026-06-23,Tuesday,5,False,09:41,24106.4,24100.0,128.3,134.15,4.35,262.45,15:15,EOD Exit (15:15),23.46,1524.9,264.38,1260.52,2,1,1,8,14130.35,-22136.249999999996,9548.050000000001,-31684.299999999996
2026-06-19,Friday,2026-06-23,Tuesday,4,False,09:30,23946.1,23950.0,134.5,123.6,8.09,258.1,15:15,EOD Exit (15:15),45.4,2951.0,195.62,2755.38,1,1,0,6,17081.35,-19380.869999999995,9548.050000000001,-28928.92
2026-06-22,Monday,2026-06-23,Tuesday,1,False,10:09,24154.95,24150.0,75.6,79.6,5.01,155.2,15:15,EOD Exit (15:15),26.6,1729.0,115.67,1613.33,0,0,0,4,18810.35,-17767.539999999994,9548.050000000001,-27315.589999999997
2026-06-23,Tuesday,2026-06-23,Tuesday,0,True,09:30,24097.65,24100.0,37.5,39.7,5.5,77.2,11:45,Combined SL Hit (-20%),-24.44,-1588.6,209.75,-1798.35,3,1,1,8,17221.75,-19565.889999999992,9548.050000000001,-29113.939999999995
2026-06-24,Wednesday,2026-06-30,Tuesday,6,False,09:30,23881.75,23900.0,147.05,156.9,6.27,303.95,15:15,EOD Exit (15:15),17.75,1153.75,277.92,875.83,3,1,1,8,18375.5,-18690.05999999999,9548.050000000001,-28238.109999999993
2026-06-25,Thursday,2026-06-30,Tuesday,5,False,09:30,24147.5,24150.0,114.45,117.4,2.51,231.85,14:15,Combined SL Hit (-20%),-49.35,-3207.75,192.61,-3400.36,2,1,0,6,15167.75,-22090.41999999999,9548.050000000001,-31638.469999999994
2026-06-29,Monday,2026-06-30,Tuesday,1,False,09:30,24050.0,24050.0,94.3,88.75,5.87,183.05,11:33,Combined SL Hit (-20%),-48.94,-3181.1,241.09,-3422.19,3,1,1,8,11986.65,-25512.60999999999,9548.050000000001,-35060.65999999999
2026-06-30,Tuesday,2026-06-30,Tuesday,0,True,09:30,23889.25,23900.0,69.2,68.45,1.08,137.65,11:01,Target Hit (+20%),28.46,1849.9,168.19,1681.71,1,0,1,6,13836.55,-23830.89999999999,9548.050000000001,-33378.94999999999
2026-07-01,Wednesday,2026-07-07,Tuesday,6,False,09:31,23926.45,23950.0,166.95,162.0,2.96,328.95,15:15,EOD Exit (15:15),22.56,1466.4,212.04,1254.36,1,1,0,6,15302.949999999999,-22576.53999999999,9548.050000000001,-32124.58999999999
2026-07-02,Thursday,2026-07-07,Tuesday,5,False,09:33,24128.3,24150.0,130.85,127.8,2.33,258.65,15:15,EOD Exit (15:15),28.49,1851.85,196.37,1655.48,1,0,1,6,17154.8,-20921.05999999999,9548.050000000001,-30469.109999999993
2026-07-03,Friday,2026-07-07,Tuesday,4,False,09:30,24350.45,24350.0,106.4,99.3,6.65,205.7,15:15,EOD Exit (15:15),11.55,750.75,184.13,566.62,2,0,1,6,17905.55,-20354.43999999999,9548.050000000001,-29902.48999999999
2026-07-06,Monday,2026-07-07,Tuesday,1,False,09:32,24361.25,24350.0,75.55,68.0,9.95,143.55,15:15,EOD Exit (15:15),4.74,308.1,171.27,136.83,2,1,0,6,18213.649999999998,-20217.60999999999,9548.050000000001,-29765.65999999999
2026-07-07,Tuesday,2026-07-07,Tuesday,0,True,09:36,24456.45,24450.0,42.05,44.25,4.94,86.3,15:15,EOD Exit (15:15),2.96,192.4,209.13,-16.73,3,1,1,8,18406.05,-20234.33999999999,9548.050000000001,-29782.389999999992
2026-07-08,Wednesday,2026-07-14,Tuesday,6,False,09:30,24224.55,24200.0,153.8,148.55,3.41,302.35,15:15,EOD Exit (15:15),17.97,1168.05,210.26,957.79,2,0,1,6,19574.1,-19276.54999999999,9548.050000000001,-28824.59999999999
2026-07-09,Thursday,2026-07-14,Tuesday,5,False,09:30,24036.05,24050.0,143.8,157.8,8.86,301.6,15:15,EOD Exit (15:15),11.93,775.45,276.9,498.55,2,1,1,8,20349.55,-18777.99999999999,9548.050000000001,-28326.04999999999
2026-07-10,Friday,2026-07-14,Tuesday,4,False,09:34,24188.25,24200.0,113.05,120.35,6.05,233.4,15:15,EOD Exit (15:15),37.3,2424.5,126.48,2298.02,0,0,0,4,22774.05,-16479.97999999999,9548.050000000001,-26028.02999999999
2026-07-13,Monday,2026-07-14,Tuesday,1,False,09:39,24067.95,24050.0,83.55,90.15,7.3,173.7,15:15,EOD Exit (15:15),19.41,1261.65,177.44,1084.21,2,1,0,6,24035.7,-15395.76999999999,9548.050000000001,-24943.819999999992
2026-07-14,Tuesday,2026-07-14,Tuesday,0,True,09:36,24114.6,24100.0,60.35,58.2,3.54,118.55,10:56,Combined SL Hit (-20%),-24.79,-1611.35,166.12,-1777.47,2,0,1,6,22424.350000000002,-17173.23999999999,9548.050000000001,-26721.289999999994
2026-07-15,Wednesday,2026-07-21,Tuesday,6,False,09:30,24208.85,24200.0,161.45,162.95,0.92,324.4,15:15,EOD Exit (15:15),3.71,241.15,212.56,28.59,2,0,1,6,22665.500000000004,-17144.64999999999,9548.050000000001,-26692.69999999999
2026-07-16,Thursday,2026-07-21,Tuesday,5,False,09:30,24138.2,24150.0,133.05,135.65,1.91,268.7,15:15,EOD Exit (15:15),5.21,338.65,266.59,72.06,2,1,1,8,23004.150000000005,-17072.58999999999,9548.050000000001,-26620.639999999992
2026-07-17,Friday,2026-07-21,Tuesday,4,False,09:33,24210.7,24200.0,122.05,132.7,8.01,254.75,15:15,EOD Exit (15:15),-8.51,-553.15,198.65,-751.8,2,1,0,6,22451.000000000004,-17824.38999999999,9548.050000000001,-27372.439999999988
2026-07-20,Monday,2026-07-21,Tuesday,1,False,09:38,24172.05,24150.0,92.5,92.6,0.11,185.1,15:15,EOD Exit (15:15),18.56,1206.4,179.77,1026.63,2,1,0,6,23657.400000000005,-16797.759999999987,9548.050000000001,-26345.80999999999
2026-07-21,Tuesday,2026-07-21,Tuesday,0,True,10:17,24204.5,24200.0,42.75,39.1,8.48,81.85,12:59,Target Hit (+20%),16.39,1065.35,156.7,908.65,2,0,1,6,24722.750000000004,-15889.109999999988,9548.050000000001,-25437.15999999999
2026-07-22,Wednesday,2026-07-28,Tuesday,6,False,09:30,24053.1,24050.0,155.3,161.85,4.04,317.15,15:15,EOD Exit (15:15),11.73,762.45,211.45,551.0,1,0,1,6,25485.200000000004,-15338.109999999988,9548.050000000001,-24886.15999999999
2026-07-23,Thursday,2026-07-28,Tuesday,5,False,09:32,23909.25,23900.0,145.7,131.6,9.66,277.3,15:15,EOD Exit (15:15),13.09,850.85,268.15,582.7,2,1,1,8,26336.050000000003,-14755.409999999987,9548.050000000001,-24303.45999999999
2026-07-24,Friday,2026-07-28,Tuesday,4,False,09:31,23700.75,23700.0,135.35,121.95,9.88,257.3,12:04,Combined SL Hit (-20%),-60.45,-3929.25,197.98,-4127.23,2,0,1,6,22406.800000000003,-18882.639999999985,9548.050000000001,-28430.689999999988
2026-07-27,Monday,2026-07-28,Tuesday,1,False,09:30,23941.35,23950.0,81.65,76.45,6.35,158.1,15:15,EOD Exit (15:15),-2.12,-137.8,230.93,-368.73,3,1,1,8,22269.000000000004,-19251.369999999984,9548.050000000001,-28799.419999999984
